Sample.ID	Organism	habitat	Org_Mor	Population_geo	R.S.	Climate	region_16S	lat	long	month	year	origin	swab	tm_max	tm_min	pre	elevation	bio1	bio2	bio3	bio4	bio5	bio6	bio7	bio8	bio9	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19	BIOME	ECO_NAME	Family	Study
SRR7614917	Salamandra salamandra	Terrestrial	Salamandra salamandra_Terrestrial	Salamandra salamandra_Terrestrial_p7	L;S	Temperate	V4	50.692534	6.265253	4	2015	wild	ventral	13.0393505	3.40443754	47.1597786	356	8.69583321	6.4083333	29.8062019	561.707886	20.6000004	-0.89999998	21.5	2.01666665	11.083333	15.666667	2.01666665	925	85	63	8.81311512	247	210	240	247	Temperate Broadleaf & Mixed Forests	Western European broadleaf forests	Salamandridae	PRJNA477390
SRR7614950	Salamandra salamandra	Terrestrial	Salamandra salamandra_Terrestrial	Salamandra salamandra_Terrestrial_p5	L;S	Temperate	V4	50.687475	6.40903	4	2015	wild	ventral	13.7229557	3.46556258	42.1132584	289	9.03333378	7.08333349	31.7638283	571.641724	21.3999996	-0.89999998	22.2999992	16.1499996	9.46666718	16.1499996	2.2166667	805	78	54	10.3567486	220	186	220	208	Temperate Broadleaf & Mixed Forests	Western European broadleaf forests	Salamandridae	PRJNA477390
SRR7614929	Salamandra salamandra	Terrestrial	Salamandra salamandra_Terrestrial	Salamandra salamandra_Terrestrial_p7	L;S	Temperate	V4	50.692534	6.265253	4	2015	wild	ventral	13.0393505	3.40443754	47.1597786	356	8.69583321	6.4083333	29.8062019	561.707886	20.6000004	-0.89999998	21.5	2.01666665	11.083333	15.666667	2.01666665	925	85	63	8.81311512	247	210	240	247	Temperate Broadleaf & Mixed Forests	Western European broadleaf forests	Salamandridae	PRJNA477390
SRR7614842	Salamandra salamandra	Terrestrial	Salamandra salamandra_Terrestrial	Salamandra salamandra_Terrestrial_p5	L;S	Temperate	V4	50.687475	6.40903	3	2015	wild	ventral	9.30247593	1.30696177	54.6456757	289	9.03333378	7.08333349	31.7638283	571.641724	21.3999996	-0.89999998	22.2999992	16.1499996	9.46666718	16.1499996	2.2166667	805	78	54	10.3567486	220	186	220	208	Temperate Broadleaf & Mixed Forests	Western European broadleaf forests	Salamandridae	PRJNA477390
SRR7614783	Salamandra salamandra	Terrestrial	Salamandra salamandra_Terrestrial	Salamandra salamandra_Terrestrial_p4	L;S	Temperate	V4	50.66356	7.055996	5	2015	wild	ventral	18.5744057	7.9621563	36.6290169	181	9.71249962	8.125	34.1386566	593.338501	23	-0.80000001	23.7999992	15.6999998	5.55000019	17.2000008	2.66666675	720	74	46	12.7941437	211	157	206	162	Temperate Broadleaf & Mixed Forests	Western European broadleaf forests	Salamandridae	PRJNA477390
SRR7614870	Salamandra salamandra	Terrestrial	Salamandra salamandra_Terrestrial	Salamandra salamandra_Terrestrial_p7	L;S	Temperate	V4	50.692534	6.265253	4	2015	wild	ventral	13.0393505	3.40443754	47.1597786	356	8.69583321	6.4083333	29.8062019	561.707886	20.6000004	-0.89999998	21.5	2.01666665	11.083333	15.666667	2.01666665	925	85	63	8.81311512	247	210	240	247	Temperate Broadleaf & Mixed Forests	Western European broadleaf forests	Salamandridae	PRJNA477390
SRR7614974	Salamandra salamandra	Terrestrial	Salamandra salamandra_Terrestrial	Salamandra salamandra_Terrestrial_p3	L;S	Temperate	V4	50.612551	6.429184	5	2015	wild	ventral	15.8779726	7.33071852	40.605011	433	8.32499981	6.5666666	29.9847794	571.932556	20.5	-1.39999998	21.8999996	1.56666672	10.7666664	15.4833336	1.56666672	928	86	61	10.6018715	256	203	235	256	Temperate Broadleaf & Mixed Forests	Western European broadleaf forests	Salamandridae	PRJNA477390
SRR7614893	Salamandra salamandra	Terrestrial	Salamandra salamandra_Terrestrial	Salamandra salamandra_Terrestrial_p4	L;S	Temperate	V4	50.66356	7.055996	4	2015	wild	ventral	15.5853786	3.92503119	41.6323051	181	9.71249962	8.125	34.1386566	593.338501	23	-0.80000001	23.7999992	15.6999998	5.55000019	17.2000008	2.66666675	720	74	46	12.7941437	211	157	206	162	Temperate Broadleaf & Mixed Forests	Western European broadleaf forests	Salamandridae	PRJNA477390
SRR7614935	Salamandra salamandra	Terrestrial	Salamandra salamandra_Terrestrial	Salamandra salamandra_Terrestrial_p7	L;S	Temperate	V4	50.692534	6.265253	4	2015	wild	ventral	13.0393505	3.40443754	47.1597786	356	8.69583321	6.4083333	29.8062019	561.707886	20.6000004	-0.89999998	21.5	2.01666665	11.083333	15.666667	2.01666665	925	85	63	8.81311512	247	210	240	247	Temperate Broadleaf & Mixed Forests	Western European broadleaf forests	Salamandridae	PRJNA477390
SRR7614910	Salamandra salamandra	Terrestrial	Salamandra salamandra_Terrestrial	Salamandra salamandra_Terrestrial_p7	L;S	Temperate	V4	50.692534	6.265253	4	2015	wild	ventral	13.0393505	3.40443754	47.1597786	356	8.69583321	6.4083333	29.8062019	561.707886	20.6000004	-0.89999998	21.5	2.01666665	11.083333	15.666667	2.01666665	925	85	63	8.81311512	247	210	240	247	Temperate Broadleaf & Mixed Forests	Western European broadleaf forests	Salamandridae	PRJNA477390
SRR7614960	Salamandra salamandra	Terrestrial	Salamandra salamandra_Terrestrial	Salamandra salamandra_Terrestrial_p9	L;S	Temperate	V4	50.722373	6.346626	4	2015	wild	ventral	13.5630293	3.74393272	41.68787	305	8.91250038	6.57499981	30.2995396	561.322021	20.8999996	-0.80000001	21.6999989	15.8833332	11.3500004	15.8833332	2.23333335	844	80	57	9.24757195	227	195	227	220	Temperate Broadleaf & Mixed Forests	Western European broadleaf forests	Salamandridae	PRJNA477390
SRR7614771	Salamandra salamandra	Terrestrial	Salamandra salamandra_Terrestrial	Salamandra salamandra_Terrestrial_p3	L;S	Temperate	V4	50.612551	6.429184	4	2015	wild	ventral	13.1301422	3.24840975	46.6856422	433	8.32499981	6.5666666	29.9847794	571.932556	20.5	-1.39999998	21.8999996	1.56666672	10.7666664	15.4833336	1.56666672	928	86	61	10.6018715	256	203	235	256	Temperate Broadleaf & Mixed Forests	Western European broadleaf forests	Salamandridae	PRJNA477390
SRR7614841	Salamandra salamandra	Terrestrial	Salamandra salamandra_Terrestrial	Salamandra salamandra_Terrestrial_p5	L;S	Temperate	V4	50.687475	6.40903	3	2015	wild	ventral	9.30247593	1.30696177	54.6456757	289	9.03333378	7.08333349	31.7638283	571.641724	21.3999996	-0.89999998	22.2999992	16.1499996	9.46666718	16.1499996	2.2166667	805	78	54	10.3567486	220	186	220	208	Temperate Broadleaf & Mixed Forests	Western European broadleaf forests	Salamandridae	PRJNA477390
SRR7614932	Salamandra salamandra	Terrestrial	Salamandra salamandra_Terrestrial	Salamandra salamandra_Terrestrial_p7	L;S	Temperate	V4	50.692534	6.265253	4	2015	wild	ventral	13.0393505	3.40443754	47.1597786	356	8.69583321	6.4083333	29.8062019	561.707886	20.6000004	-0.89999998	21.5	2.01666665	11.083333	15.666667	2.01666665	925	85	63	8.81311512	247	210	240	247	Temperate Broadleaf & Mixed Forests	Western European broadleaf forests	Salamandridae	PRJNA477390
SRR7614874	Salamandra salamandra	Terrestrial	Salamandra salamandra_Terrestrial	Salamandra salamandra_Terrestrial_p4	L;S	Temperate	V4	50.66356	7.055996	4	2015	wild	ventral	15.5853786	3.92503119	41.6323051	181	9.71249962	8.125	34.1386566	593.338501	23	-0.80000001	23.7999992	15.6999998	5.55000019	17.2000008	2.66666675	720	74	46	12.7941437	211	157	206	162	Temperate Broadleaf & Mixed Forests	Western European broadleaf forests	Salamandridae	PRJNA477390
SRR7614941	Salamandra salamandra	Terrestrial	Salamandra salamandra_Terrestrial	Salamandra salamandra_Terrestrial_p7	L;S	Temperate	V4	50.692534	6.265253	5	2015	wild	ventral	15.6760836	7.41295481	42.0233879	356	8.69583321	6.4083333	29.8062019	561.707886	20.6000004	-0.89999998	21.5	2.01666665	11.083333	15.666667	2.01666665	925	85	63	8.81311512	247	210	240	247	Temperate Broadleaf & Mixed Forests	Western European broadleaf forests	Salamandridae	PRJNA477390
SRR7614834	Salamandra salamandra	Terrestrial	Salamandra salamandra_Terrestrial	Salamandra salamandra_Terrestrial_p6	L;S	Temperate	V4	50.69076	6.440012	5	2015	wild	ventral	16.8520832	7.73859358	38.3574066	313	8.96249962	7.04166698	31.5769806	571.573303	21.3999996	-0.89999998	22.2999992	16.1000004	11.4666672	16.1000004	2.16666651	806	78	53	10.9749975	219	184	219	211	Temperate Broadleaf & Mixed Forests	Western European broadleaf forests	Salamandridae	PRJNA477390
N1_V4_PF_V	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p1	L;S	Temperate	V4	48.499	-117.00572	9	2016	wild	ventral	19.9384594	4.28443527	29.4416332	951	6.10416651	11.8916664	34.9754906	796.807434	26.2000008	-7.80000019	34	-2.9333334	15.4499998	16	-3.5666666	792	108	34	38.6595726	310	110	130	277	Temperate Conifer Forests	North Central Rockies forests	Salamandridae	eLife.53898
N10_V4_PF_D	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p1	L;S	Temperate	V4	48.499	-117.00572	9	2016	wild	dorsal	19.9384594	4.28443527	29.4416332	951	6.10416651	11.8916664	34.9754906	796.807434	26.2000008	-7.80000019	34	-2.9333334	15.4499998	16	-3.5666666	792	108	34	38.6595726	310	110	130	277	Temperate Conifer Forests	North Central Rockies forests	Salamandridae	eLife.53898
N11_V4_JP_D_M	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p2	L;S	Temperate	V4	44.36138	-123.38121	6	2013	wild	dorsal	22.6848316	10.3065882	36.0599289	121	11.1333332	11.3499994	44.1634254	523.581787	26.7999992	1.10000002	25.6999989	5.44999981	17.5499992	17.8666668	5.01666641	1472	263	16	71.6786728	727	82	86	677	Temperate Broadleaf & Mixed Forests	Willamette Valley forests	Salamandridae	eLife.53898
N11_V4_JP_V_M	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p2	L;S	Temperate	V4	44.36138	-123.38121	6	2013	wild	ventral	22.6848316	10.3065882	36.0599289	121	11.1333332	11.3499994	44.1634254	523.581787	26.7999992	1.10000002	25.6999989	5.44999981	17.5499992	17.8666668	5.01666641	1472	263	16	71.6786728	727	82	86	677	Temperate Broadleaf & Mixed Forests	Willamette Valley forests	Salamandridae	eLife.53898
N11_V4_PF_D	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p1	L;S	Temperate	V4	48.499	-117.00572	9	2016	wild	dorsal	19.9384594	4.28443527	29.4416332	951	6.10416651	11.8916664	34.9754906	796.807434	26.2000008	-7.80000019	34	-2.9333334	15.4499998	16	-3.5666666	792	108	34	38.6595726	310	110	130	277	Temperate Conifer Forests	North Central Rockies forests	Salamandridae	eLife.53898
N12_V4_JP_V_M	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p2	L;S	Temperate	V4	44.36138	-123.38121	6	2013	wild	ventral	22.6848316	10.3065882	36.0599289	121	11.1333332	11.3499994	44.1634254	523.581787	26.7999992	1.10000002	25.6999989	5.44999981	17.5499992	17.8666668	5.01666641	1472	263	16	71.6786728	727	82	86	677	Temperate Broadleaf & Mixed Forests	Willamette Valley forests	Salamandridae	eLife.53898
N12_V4_PF_D	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p1	L;S	Temperate	V4	48.499	-117.00572	9	2016	wild	dorsal	19.9384594	4.28443527	29.4416332	951	6.10416651	11.8916664	34.9754906	796.807434	26.2000008	-7.80000019	34	-2.9333334	15.4499998	16	-3.5666666	792	108	34	38.6595726	310	110	130	277	Temperate Conifer Forests	North Central Rockies forests	Salamandridae	eLife.53898
N12_V4_PF_V	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p2	L;S	Temperate	V4	48.499	-117.00572	9	2016	wild	ventral	19.9384594	4.28443527	29.4416332	951	6.10416651	11.8916664	34.9754906	796.807434	26.2000008	-7.80000019	34	-2.9333334	15.4499998	16	-3.5666666	792	108	34	38.6595726	310	110	130	277	Temperate Conifer Forests	North Central Rockies forests	Salamandridae	eLife.53898
N13_V4_JP_D_M	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p2	L;S	Temperate	V4	44.36138	-123.38121	6	2013	wild	dorsal	22.6848316	10.3065882	36.0599289	121	11.1333332	11.3499994	44.1634254	523.581787	26.7999992	1.10000002	25.6999989	5.44999981	17.5499992	17.8666668	5.01666641	1472	263	16	71.6786728	727	82	86	677	Temperate Broadleaf & Mixed Forests	Willamette Valley forests	Salamandridae	eLife.53898
N13_V4_JP_V_M	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p2	L;S	Temperate	V4	44.36138	-123.38121	6	2013	wild	ventral	22.6848316	10.3065882	36.0599289	121	11.1333332	11.3499994	44.1634254	523.581787	26.7999992	1.10000002	25.6999989	5.44999981	17.5499992	17.8666668	5.01666641	1472	263	16	71.6786728	727	82	86	677	Temperate Broadleaf & Mixed Forests	Willamette Valley forests	Salamandridae	eLife.53898
N14_V4_JP_D_M	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p2	L;S	Temperate	V4	44.36138	-123.38121	6	2013	wild	dorsal	22.6848316	10.3065882	36.0599289	121	11.1333332	11.3499994	44.1634254	523.581787	26.7999992	1.10000002	25.6999989	5.44999981	17.5499992	17.8666668	5.01666641	1472	263	16	71.6786728	727	82	86	677	Temperate Broadleaf & Mixed Forests	Willamette Valley forests	Salamandridae	eLife.53898
N14_V4_JP_V_M	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p2	L;S	Temperate	V4	44.36138	-123.38121	6	2013	wild	ventral	22.6848316	10.3065882	36.0599289	121	11.1333332	11.3499994	44.1634254	523.581787	26.7999992	1.10000002	25.6999989	5.44999981	17.5499992	17.8666668	5.01666641	1472	263	16	71.6786728	727	82	86	677	Temperate Broadleaf & Mixed Forests	Willamette Valley forests	Salamandridae	eLife.53898
N15_V4_JP_D_M	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p2	L;S	Temperate	V4	44.36138	-123.38121	6	2013	wild	dorsal	22.6848316	10.3065882	36.0599289	121	11.1333332	11.3499994	44.1634254	523.581787	26.7999992	1.10000002	25.6999989	5.44999981	17.5499992	17.8666668	5.01666641	1472	263	16	71.6786728	727	82	86	677	Temperate Broadleaf & Mixed Forests	Willamette Valley forests	Salamandridae	eLife.53898
N15_V4_JP_V_M	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p2	L;S	Temperate	V4	44.36138	-123.38121	6	2013	wild	ventral	22.6848316	10.3065882	36.0599289	121	11.1333332	11.3499994	44.1634254	523.581787	26.7999992	1.10000002	25.6999989	5.44999981	17.5499992	17.8666668	5.01666641	1472	263	16	71.6786728	727	82	86	677	Temperate Broadleaf & Mixed Forests	Willamette Valley forests	Salamandridae	eLife.53898
N15_V4_PF_D	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p1	L;S	Temperate	V4	48.499	-117.00572	9	2016	wild	dorsal	19.9384594	4.28443527	29.4416332	951	6.10416651	11.8916664	34.9754906	796.807434	26.2000008	-7.80000019	34	-2.9333334	15.4499998	16	-3.5666666	792	108	34	38.6595726	310	110	130	277	Temperate Conifer Forests	North Central Rockies forests	Salamandridae	eLife.53898
N15_V4_PF_V	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p2	L;S	Temperate	V4	48.499	-117.00572	9	2016	wild	ventral	19.9384594	4.28443527	29.4416332	951	6.10416651	11.8916664	34.9754906	796.807434	26.2000008	-7.80000019	34	-2.9333334	15.4499998	16	-3.5666666	792	108	34	38.6595726	310	110	130	277	Temperate Conifer Forests	North Central Rockies forests	Salamandridae	eLife.53898
N16_V4_JP_D_M	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p1	L;S	Temperate	V4	44.36138	-123.38121	6	2013	wild	dorsal	22.6848316	10.3065882	36.0599289	121	11.1333332	11.3499994	44.1634254	523.581787	26.7999992	1.10000002	25.6999989	5.44999981	17.5499992	17.8666668	5.01666641	1472	263	16	71.6786728	727	82	86	677	Temperate Broadleaf & Mixed Forests	Willamette Valley forests	Salamandridae	eLife.53898
N16_V4_JP_V_M	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p1	L;S	Temperate	V4	44.36138	-123.38121	6	2013	wild	ventral	22.6848316	10.3065882	36.0599289	121	11.1333332	11.3499994	44.1634254	523.581787	26.7999992	1.10000002	25.6999989	5.44999981	17.5499992	17.8666668	5.01666641	1472	263	16	71.6786728	727	82	86	677	Temperate Broadleaf & Mixed Forests	Willamette Valley forests	Salamandridae	eLife.53898
N16_V4_PF_D	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p2	L;S	Temperate	V4	48.499	-117.00572	9	2016	wild	dorsal	19.9384594	4.28443527	29.4416332	951	6.10416651	11.8916664	34.9754906	796.807434	26.2000008	-7.80000019	34	-2.9333334	15.4499998	16	-3.5666666	792	108	34	38.6595726	310	110	130	277	Temperate Conifer Forests	North Central Rockies forests	Salamandridae	eLife.53898
N16_V4_PF_V	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p2	L;S	Temperate	V4	48.499	-117.00572	9	2016	wild	ventral	19.9384594	4.28443527	29.4416332	951	6.10416651	11.8916664	34.9754906	796.807434	26.2000008	-7.80000019	34	-2.9333334	15.4499998	16	-3.5666666	792	108	34	38.6595726	310	110	130	277	Temperate Conifer Forests	North Central Rockies forests	Salamandridae	eLife.53898
N17_V4_JP_D_M	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p1	L;S	Temperate	V4	44.36138	-123.38121	6	2013	wild	dorsal	22.6848316	10.3065882	36.0599289	121	11.1333332	11.3499994	44.1634254	523.581787	26.7999992	1.10000002	25.6999989	5.44999981	17.5499992	17.8666668	5.01666641	1472	263	16	71.6786728	727	82	86	677	Temperate Broadleaf & Mixed Forests	Willamette Valley forests	Salamandridae	eLife.53898
N17_V4_JP_V_M	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p1	L;S	Temperate	V4	44.36138	-123.38121	6	2013	wild	ventral	22.6848316	10.3065882	36.0599289	121	11.1333332	11.3499994	44.1634254	523.581787	26.7999992	1.10000002	25.6999989	5.44999981	17.5499992	17.8666668	5.01666641	1472	263	16	71.6786728	727	82	86	677	Temperate Broadleaf & Mixed Forests	Willamette Valley forests	Salamandridae	eLife.53898
N17_V4_PF_D	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p2	L;S	Temperate	V4	48.499	-117.00572	9	2016	wild	dorsal	19.9384594	4.28443527	29.4416332	951	6.10416651	11.8916664	34.9754906	796.807434	26.2000008	-7.80000019	34	-2.9333334	15.4499998	16	-3.5666666	792	108	34	38.6595726	310	110	130	277	Temperate Conifer Forests	North Central Rockies forests	Salamandridae	eLife.53898
N17_V4_PF_V	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p2	L;S	Temperate	V4	48.499	-117.00572	9	2016	wild	ventral	19.9384594	4.28443527	29.4416332	951	6.10416651	11.8916664	34.9754906	796.807434	26.2000008	-7.80000019	34	-2.9333334	15.4499998	16	-3.5666666	792	108	34	38.6595726	310	110	130	277	Temperate Conifer Forests	North Central Rockies forests	Salamandridae	eLife.53898
N18_V4_JP_D_M	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p1	L;S	Temperate	V4	44.36138	-123.38121	6	2013	wild	dorsal	22.6848316	10.3065882	36.0599289	121	11.1333332	11.3499994	44.1634254	523.581787	26.7999992	1.10000002	25.6999989	5.44999981	17.5499992	17.8666668	5.01666641	1472	263	16	71.6786728	727	82	86	677	Temperate Broadleaf & Mixed Forests	Willamette Valley forests	Salamandridae	eLife.53898
N18_V4_PF_D	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p2	L;S	Temperate	V4	48.499	-117.00572	9	2016	wild	dorsal	19.9384594	4.28443527	29.4416332	951	6.10416651	11.8916664	34.9754906	796.807434	26.2000008	-7.80000019	34	-2.9333334	15.4499998	16	-3.5666666	792	108	34	38.6595726	310	110	130	277	Temperate Conifer Forests	North Central Rockies forests	Salamandridae	eLife.53898
N18_V4_PF_V	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p2	L;S	Temperate	V4	48.499	-117.00572	9	2016	wild	ventral	19.9384594	4.28443527	29.4416332	951	6.10416651	11.8916664	34.9754906	796.807434	26.2000008	-7.80000019	34	-2.9333334	15.4499998	16	-3.5666666	792	108	34	38.6595726	310	110	130	277	Temperate Conifer Forests	North Central Rockies forests	Salamandridae	eLife.53898
N19_V4_JP_D_M	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p1	L;S	Temperate	V4	44.36138	-123.38121	6	2013	wild	dorsal	22.6848316	10.3065882	36.0599289	121	11.1333332	11.3499994	44.1634254	523.581787	26.7999992	1.10000002	25.6999989	5.44999981	17.5499992	17.8666668	5.01666641	1472	263	16	71.6786728	727	82	86	677	Temperate Broadleaf & Mixed Forests	Willamette Valley forests	Salamandridae	eLife.53898
N19_V4_JP_V_M	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p1	L;S	Temperate	V4	44.36138	-123.38121	6	2013	wild	ventral	22.6848316	10.3065882	36.0599289	121	11.1333332	11.3499994	44.1634254	523.581787	26.7999992	1.10000002	25.6999989	5.44999981	17.5499992	17.8666668	5.01666641	1472	263	16	71.6786728	727	82	86	677	Temperate Broadleaf & Mixed Forests	Willamette Valley forests	Salamandridae	eLife.53898
N2_V4_PF_V	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p2	L;S	Temperate	V4	48.499	-117.00572	9	2016	wild	ventral	19.9384594	4.28443527	29.4416332	951	6.10416651	11.8916664	34.9754906	796.807434	26.2000008	-7.80000019	34	-2.9333334	15.4499998	16	-3.5666666	792	108	34	38.6595726	310	110	130	277	Temperate Conifer Forests	North Central Rockies forests	Salamandridae	eLife.53898
N20_V4_JP_D_M	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p1	L;S	Temperate	V4	44.36138	-123.38121	6	2013	wild	dorsal	22.6848316	10.3065882	36.0599289	121	11.1333332	11.3499994	44.1634254	523.581787	26.7999992	1.10000002	25.6999989	5.44999981	17.5499992	17.8666668	5.01666641	1472	263	16	71.6786728	727	82	86	677	Temperate Broadleaf & Mixed Forests	Willamette Valley forests	Salamandridae	eLife.53898
N20_V4_JP_V_M	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p1	L;S	Temperate	V4	44.36138	-123.38121	6	2013	wild	ventral	22.6848316	10.3065882	36.0599289	121	11.1333332	11.3499994	44.1634254	523.581787	26.7999992	1.10000002	25.6999989	5.44999981	17.5499992	17.8666668	5.01666641	1472	263	16	71.6786728	727	82	86	677	Temperate Broadleaf & Mixed Forests	Willamette Valley forests	Salamandridae	eLife.53898
N21_V4_JP_D_M	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p1	L;S	Temperate	V4	44.36138	-123.38121	6	2013	wild	dorsal	22.6848316	10.3065882	36.0599289	121	11.1333332	11.3499994	44.1634254	523.581787	26.7999992	1.10000002	25.6999989	5.44999981	17.5499992	17.8666668	5.01666641	1472	263	16	71.6786728	727	82	86	677	Temperate Broadleaf & Mixed Forests	Willamette Valley forests	Salamandridae	eLife.53898
N21_V4_JP_V_M	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p1	L;S	Temperate	V4	44.36138	-123.38121	6	2013	wild	ventral	22.6848316	10.3065882	36.0599289	121	11.1333332	11.3499994	44.1634254	523.581787	26.7999992	1.10000002	25.6999989	5.44999981	17.5499992	17.8666668	5.01666641	1472	263	16	71.6786728	727	82	86	677	Temperate Broadleaf & Mixed Forests	Willamette Valley forests	Salamandridae	eLife.53898
N22_V4_JP_V_M	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p1	L;S	Temperate	V4	44.36138	-123.38121	6	2013	wild	ventral	22.6848316	10.3065882	36.0599289	121	11.1333332	11.3499994	44.1634254	523.581787	26.7999992	1.10000002	25.6999989	5.44999981	17.5499992	17.8666668	5.01666641	1472	263	16	71.6786728	727	82	86	677	Temperate Broadleaf & Mixed Forests	Willamette Valley forests	Salamandridae	eLife.53898
N4_V4_PF_D	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p2	L;S	Temperate	V4	48.499	-117.00572	9	2016	wild	dorsal	19.9384594	4.28443527	29.4416332	951	6.10416651	11.8916664	34.9754906	796.807434	26.2000008	-7.80000019	34	-2.9333334	15.4499998	16	-3.5666666	792	108	34	38.6595726	310	110	130	277	Temperate Conifer Forests	North Central Rockies forests	Salamandridae	eLife.53898
N7_V4_PF_D	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p2	L;S	Temperate	V4	48.499	-117.00572	9	2016	wild	dorsal	19.9384594	4.28443527	29.4416332	951	6.10416651	11.8916664	34.9754906	796.807434	26.2000008	-7.80000019	34	-2.9333334	15.4499998	16	-3.5666666	792	108	34	38.6595726	310	110	130	277	Temperate Conifer Forests	North Central Rockies forests	Salamandridae	eLife.53898
N7_V4_PF_V	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p2	L;S	Temperate	V4	48.499	-117.00572	9	2016	wild	ventral	19.9384594	4.28443527	29.4416332	951	6.10416651	11.8916664	34.9754906	796.807434	26.2000008	-7.80000019	34	-2.9333334	15.4499998	16	-3.5666666	792	108	34	38.6595726	310	110	130	277	Temperate Conifer Forests	North Central Rockies forests	Salamandridae	eLife.53898
N8_V4_PF_V	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p2	L;S	Temperate	V4	48.499	-117.00572	9	2016	wild	ventral	19.9384594	4.28443527	29.4416332	951	6.10416651	11.8916664	34.9754906	796.807434	26.2000008	-7.80000019	34	-2.9333334	15.4499998	16	-3.5666666	792	108	34	38.6595726	310	110	130	277	Temperate Conifer Forests	North Central Rockies forests	Salamandridae	eLife.53898
N9_V4_PF_D	Taricha granulosa	Aquatic	Taricha granulosa_Aquatic	Taricha granulosa_Aquatic_p2	L;S	Temperate	V4	48.499	-117.00572	9	2016	wild	dorsal	19.9384594	4.28443527	29.4416332	951	6.10416651	11.8916664	34.9754906	796.807434	26.2000008	-7.80000019	34	-2.9333334	15.4499998	16	-3.5666666	792	108	34	38.6595726	310	110	130	277	Temperate Conifer Forests	North Central Rockies forests	Salamandridae	eLife.53898
