Sample.ID,Organism,habitat,Org_Mor,Population_geo,R.S.,Climate,region_16S,lat,long,month,year,origin,swab,tm_max,tm_min,pre,elevation,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,BIOME,ECO_NAME,Family,Study,pielou_evenness,faith_pd,observed_features,shannon_entropy,Sample_id
SRR3502640,Cynops pyrrhogaster_captive,Aquatic,Cynops pyrrhogaster_Aquatic,Cynops pyrrhogaster_Aquatic_p1,L;S,Temperate,V4,34.4033246,132.715718,3,2015,captive,ventral,13.3318405,4.62714481,128.642242,227,15.0625,8.3083334,27.3300438,825.368042,30.7000008,0.30000001,30.4000015,24.916666,5.08333349,25.25,5.08333349,1766,286,47,52.5535393,718,180,654,180,Temperate Broadleaf & Mixed Forests,Taiheiyo evergreen forests,Salamandridae,PRJNA320971,0.739032951,70.86522026,168,5.463166162,SRR3502640
SRR3502646,Cynops pyrrhogaster_captive,Aquatic,Cynops pyrrhogaster_Aquatic,Cynops pyrrhogaster_Aquatic_c,L;S,Temperate,V4,NA,NA,3,2015,captive,ventral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salamandridae,PRJNA320971,0.759435347,58.8280713,114,5.1891382,SRR3502646
SRR3502647,Cynops pyrrhogaster_captive,Aquatic,Cynops pyrrhogaster_Aquatic,Cynops pyrrhogaster_Aquatic_c,L;S,Temperate,V4,NA,NA,3,2015,captive,ventral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salamandridae,PRJNA320971,0.83259111,58.60028859,105,5.590221131,SRR3502647
SRR3502648,Cynops pyrrhogaster_captive,Aquatic,Cynops pyrrhogaster_Aquatic,Cynops pyrrhogaster_Aquatic_c,L;S,Temperate,V4,NA,NA,3,2015,captive,ventral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salamandridae,PRJNA320971,0.802799746,53.8342083,103,5.367920922,SRR3502648
SRR3502649,Cynops pyrrhogaster_captive,Aquatic,Cynops pyrrhogaster_Aquatic,Cynops pyrrhogaster_Aquatic_c,L;S,Temperate,V4,NA,NA,3,2015,captive,dorsal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salamandridae,PRJNA320971,0.663596974,53.15988605,99,4.399220992,SRR3502649
SRR3502650,Cynops pyrrhogaster_captive,Aquatic,Cynops pyrrhogaster_Aquatic,Cynops pyrrhogaster_Aquatic_c,L;S,Temperate,V4,NA,NA,3,2015,captive,ventral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salamandridae,PRJNA320971,0.766277937,63.5442407,129,5.37254876,SRR3502650
SRR3502651,Cynops pyrrhogaster_captive,Aquatic,Cynops pyrrhogaster_Aquatic,Cynops pyrrhogaster_Aquatic_c,L;S,Temperate,V4,NA,NA,3,2015,captive,ventral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salamandridae,PRJNA320971,0.823012326,70.53258853,132,5.797623191,SRR3502651
SRR3502652,Cynops pyrrhogaster_captive,Aquatic,Cynops pyrrhogaster_Aquatic,Cynops pyrrhogaster_Aquatic_c,L;S,Temperate,V4,NA,NA,3,2015,captive,dorsal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salamandridae,PRJNA320971,0.710859174,47.62011731,87,4.580025492,SRR3502652
SRR3502653,Cynops pyrrhogaster_captive,Aquatic,Cynops pyrrhogaster_Aquatic,Cynops pyrrhogaster_Aquatic_c,L;S,Temperate,V4,NA,NA,3,2015,captive,ventral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salamandridae,PRJNA320971,0.750821505,46.38966129,84,4.799489389,SRR3502653
SRR3502654,Cynops pyrrhogaster_captive,Aquatic,Cynops pyrrhogaster_Aquatic,Cynops pyrrhogaster_Aquatic_c,L;S,Temperate,V4,NA,NA,3,2015,captive,dorsal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salamandridae,PRJNA320971,0.839583695,73.27171699,148,6.052939499,SRR3502654
SRR3502655,Cynops pyrrhogaster_captive,Aquatic,Cynops pyrrhogaster_Aquatic,Cynops pyrrhogaster_Aquatic_c,L;S,Temperate,V4,NA,NA,3,2015,captive,ventral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salamandridae,PRJNA320971,0.819056529,52.24766741,102,5.465093543,SRR3502655
SRR3502656,Cynops pyrrhogaster_captive,Aquatic,Cynops pyrrhogaster_Aquatic,Cynops pyrrhogaster_Aquatic_c,L;S,Temperate,V4,NA,NA,3,2015,captive,dorsal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salamandridae,PRJNA320971,0.742997749,38.79478244,67,4.507090617,SRR3502656
SRR3502657,Cynops pyrrhogaster_captive,Aquatic,Cynops pyrrhogaster_Aquatic,Cynops pyrrhogaster_Aquatic_c,L;S,Temperate,V4,NA,NA,3,2015,captive,ventral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salamandridae,PRJNA320971,0.583675098,40.46581302,80,3.689952002,SRR3502657
SRR3502658,Cynops pyrrhogaster_captive,Aquatic,Cynops pyrrhogaster_Aquatic,Cynops pyrrhogaster_Aquatic_c,L;S,Temperate,V4,NA,NA,3,2015,captive,dorsal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salamandridae,PRJNA320971,0.811497295,70.13164496,132,5.716506774,SRR3502658
SRR3502659,Cynops pyrrhogaster_captive,Aquatic,Cynops pyrrhogaster_Aquatic,Cynops pyrrhogaster_Aquatic_c,L;S,Temperate,V4,NA,NA,3,2015,captive,ventral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salamandridae,PRJNA320971,0.655930575,64.2542372,123,4.553807528,SRR3502659
SRR3502660,Cynops pyrrhogaster_captive,Aquatic,Cynops pyrrhogaster_Aquatic,Cynops pyrrhogaster_Aquatic_c,L;S,Temperate,V4,NA,NA,3,2015,captive,dorsal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salamandridae,PRJNA320971,0.723198561,48.92008082,86,4.647465426,SRR3502660
SRR3502661,Cynops pyrrhogaster_captive,Aquatic,Cynops pyrrhogaster_Aquatic,Cynops pyrrhogaster_Aquatic_c,L;S,Temperate,V4,NA,NA,3,2015,captive,dorsal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salamandridae,PRJNA320971,0.617875919,73.95112926,161,4.529597002,SRR3502661
SRR3502662,Cynops pyrrhogaster_captive,Aquatic,Cynops pyrrhogaster_Aquatic,Cynops pyrrhogaster_Aquatic_c,L;S,Temperate,V4,NA,NA,3,2015,captive,dorsal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salamandridae,PRJNA320971,0.707322705,80.82268868,186,5.332618207,SRR3502662
SRR3502663,Cynops pyrrhogaster_captive,Aquatic,Cynops pyrrhogaster_Aquatic,Cynops pyrrhogaster_Aquatic_c,L;S,Temperate,V4,NA,NA,3,2015,captive,dorsal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salamandridae,PRJNA320971,0.822221054,105.1630111,248,6.540107672,SRR3502663
SRR5202386,Lissotriton boscai,Aquatic,Lissotriton boscai_Aquatic,Lissotriton boscai_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,2,2016,wild,ventral,12.8329201,5.14767694,261.425354,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.772227616,63.9394702,115,5.286276462,SRR5202436
SRR5202387,Lissotriton boscai,Aquatic,Lissotriton boscai_Aquatic,Lissotriton boscai_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,2,2016,wild,ventral,12.8329201,5.14767694,261.425354,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.741877043,80.06547451,153,5.384089433,SRR5202454
SRR5202388,Lissotriton boscai,Aquatic,Lissotriton boscai_Aquatic,Lissotriton boscai_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,2,2016,wild,ventral,12.8329201,5.14767694,261.425354,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.691866737,71.79353445,120,4.778647858,SRR5202495
SRR5202389,Lissotriton boscai,Aquatic,Lissotriton boscai_Aquatic,Lissotriton boscai_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,2,2016,wild,ventral,12.8329201,5.14767694,261.425354,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.798954025,54.93006497,97,5.273026929,SRR5202496
SRR5202416,Lissotriton boscai,Aquatic,Lissotriton boscai_Aquatic,Lissotriton boscai_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,1,2016,wild,ventral,13.2858992,7.08179188,397.325012,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.826312924,92.29544113,208,6.362972859,SRR5202497
SRR5202417,Lissotriton boscai,Aquatic,Lissotriton boscai_Aquatic,Lissotriton boscai_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,1,2016,wild,ventral,13.2858992,7.08179188,397.325012,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.807946846,93.14109488,196,6.1522808,SRR5202507
SRR5202418,Lissotriton boscai,Aquatic,Lissotriton boscai_Aquatic,Lissotriton boscai_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,1,2016,wild,ventral,13.2858992,7.08179188,397.325012,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.760691423,71.21599255,124,5.289997487,SRR5202578
SRR5202423,Lissotriton boscai,Aquatic,Lissotriton boscai_Aquatic,Lissotriton boscai_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,1,2016,wild,ventral,13.2858992,7.08179188,397.325012,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.832868906,83.80901573,172,6.185105003,SRR5202579
SRR5202424,Lissotriton boscai,Aquatic,Lissotriton boscai_Aquatic,Lissotriton boscai_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,12,2015,wild,ventral,15.1796637,6.99507618,89.6162567,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.835290776,93.82260823,209,6.43788599,SRR5202588
SRR5202427,Lissotriton boscai,Aquatic,Lissotriton boscai_Aquatic,Lissotriton boscai_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,12,2015,wild,ventral,15.1796637,6.99507618,89.6162567,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.612257306,85.5557902,172,4.546784855,SRR5202589
SRR5202429,Lissotriton boscai,Aquatic,Lissotriton boscai_Aquatic,Lissotriton boscai_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,12,2015,wild,ventral,15.1796637,6.99507618,89.6162567,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.110850173,26.80773105,28,0.532896127,SRR5202590
SRR5202430,Lissotriton boscai,Aquatic,Lissotriton boscai_Aquatic,Lissotriton boscai_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,12,2015,wild,ventral,15.1796637,6.99507618,89.6162567,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.437924805,26.64518235,45,2.405018699,SRR5202596
SRR5202436,Triturus marmoratus,Aquatic,Triturus marmoratus_Aquatic,Triturus marmoratus_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,12,2015,wild,ventral,15.1796637,6.99507618,89.6162567,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.856808952,91.24604863,204,6.573802715,SRR5202597
SRR5202451,Lissotriton boscai,Aquatic,Lissotriton boscai_Aquatic,Lissotriton boscai_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,11,2015,wild,ventral,17.6355076,8.30761814,77.3750381,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.829882053,101.3594826,227,6.495112123,SRR5202598
SRR5202454,Triturus marmoratus,Aquatic,Triturus marmoratus_Aquatic,Triturus marmoratus_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,11,2015,wild,ventral,17.6355076,8.30761814,77.3750381,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.886985011,77.88281764,135,6.277029364,SRR5202599
SRR5202465,Lissotriton boscai,Aquatic,Lissotriton boscai_Aquatic,Lissotriton boscai_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,11,2015,wild,ventral,17.6355076,8.30761814,77.3750381,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.742939876,80.78715205,174,5.52965952,SRR5202600
SRR5202466,Lissotriton boscai,Aquatic,Lissotriton boscai_Aquatic,Lissotriton boscai_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,11,2015,wild,ventral,17.6355076,8.30761814,77.3750381,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.515341578,75.56620525,161,3.777926269,SRR5202601
SRR5202467,Lissotriton boscai,Aquatic,Lissotriton boscai_Aquatic,Lissotriton boscai_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,11,2015,wild,ventral,17.6355076,8.30761814,77.3750381,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.484317665,49.56786936,80,3.061821451,SRR5202602
SRR5202474,Lissotriton boscai,Terrestrial,Lissotriton boscai_Terrestrial,Lissotriton boscai_Terrestrial_p1,L;S,Temperate,V4,43.222778,-8.423333,10,2015,wild,ventral,18.4494038,10.0506535,187.110764,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.822108402,90.01390636,227,6.434271268,SRR5202603
SRR5202475,Lissotriton boscai,Aquatic,Lissotriton boscai_Aquatic,Lissotriton boscai_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,10,2015,wild,ventral,18.4494038,10.0506535,187.110764,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.795459235,67.41739044,120,5.494149908,SRR5202604
SRR5202484,Lissotriton boscai,Aquatic,Lissotriton boscai_Aquatic,Lissotriton boscai_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,10,2015,wild,ventral,18.4494038,10.0506535,187.110764,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.715264876,70.93264455,134,5.054125411,SRR5202605
SRR5202490,Lissotriton boscai,Aquatic,Lissotriton boscai_Aquatic,Lissotriton boscai_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,10,2015,wild,ventral,18.4494038,10.0506535,187.110764,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.495096464,46.42489088,73,3.064560253,SRR5202607
SRR5202495,Triturus marmoratus,Aquatic,Triturus marmoratus_Aquatic,Triturus marmoratus_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,8,2015,wild,ventral,23.7052727,13.2270069,59.289856,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.37494591,45.60376285,77,2.349705985,SRR5202609
SRR5202496,Triturus marmoratus,Aquatic,Triturus marmoratus_Aquatic,Triturus marmoratus_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,7,2015,wild,ventral,23.9232159,13.7424335,17.521677,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.65312947,24.02842081,46,3.607601094,SRR5202610
SRR5202497,Triturus marmoratus,Aquatic,Triturus marmoratus_Aquatic,Triturus marmoratus_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,7,2015,wild,ventral,23.9232159,13.7424335,17.521677,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.672721663,50.44316229,98,4.449858609,SRR5202611
SRR5202507,Triturus marmoratus,Aquatic,Triturus marmoratus_Aquatic,Triturus marmoratus_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,7,2015,wild,ventral,23.9232159,13.7424335,17.521677,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.45130955,27.18003059,41,2.417914384,SRR5202612
SRR5202523,Lissotriton boscai,Aquatic,Lissotriton boscai_Aquatic,Lissotriton boscai_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,7,2015,wild,ventral,23.9232159,13.7424335,17.521677,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.656546588,36.3169606,62,3.90920727,SRR5202613
SRR5202524,Lissotriton boscai,Aquatic,Lissotriton boscai_Aquatic,Lissotriton boscai_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,7,2015,wild,ventral,23.9232159,13.7424335,17.521677,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.718207232,31.34568536,53,4.113833896,SRR5202615
SRR5202525,Lissotriton boscai,Aquatic,Lissotriton boscai_Aquatic,Lissotriton boscai_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,7,2015,wild,ventral,23.9232159,13.7424335,17.521677,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.6072359,41.16111555,74,3.770603005,SRR5202619
SRR5202526,Lissotriton boscai,Aquatic,Lissotriton boscai_Aquatic,Lissotriton boscai_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,7,2015,wild,ventral,23.9232159,13.7424335,17.521677,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.807256185,49.19892869,95,5.303556574,SRR5202621
SRR5202527,Lissotriton boscai,Aquatic,Lissotriton boscai_Aquatic,Lissotriton boscai_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,6,2015,wild,ventral,23.0898075,11.9130554,51.8041306,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.863631423,73.28618401,148,6.226310466,SRR5202632
SRR5202531,Lissotriton boscai,Aquatic,Lissotriton boscai_Aquatic,Lissotriton boscai_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,6,2015,wild,ventral,23.0898075,11.9130554,51.8041306,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.804964902,82.82852189,148,5.803356925,SRR5202634
SRR5202546,Lissotriton boscai,Aquatic,Lissotriton boscai_Aquatic,Lissotriton boscai_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,6,2015,wild,ventral,23.0898075,11.9130554,51.8041306,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.841401572,62.17353716,121,5.821542403,SRR5202635
SRR5202549,Lissotriton boscai,Aquatic,Lissotriton boscai_Aquatic,Lissotriton boscai_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,6,2015,wild,ventral,23.0898075,11.9130554,51.8041306,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.803445012,71.55633939,155,5.845965858,SRR5202636
SRR5202551,Lissotriton boscai,Aquatic,Lissotriton boscai_Aquatic,Lissotriton boscai_Aquatic_p1,L;S,Temperate,V4,43.222778,-8.423333,5,2015,wild,ventral,19.4466,9.80945492,47.8740005,489,12.0458336,7.74166679,43.0092621,378.450531,22.2999992,4.30000019,18,8.61666679,16.7166672,17.0666656,7.8499999,1547,215,41,43.0588684,590,165,199,584,Temperate Broadleaf & Mixed Forests,Cantabrian mixed forests,Salamandridae,PRJNA368730,0.853350019,76.72136644,161,6.255838061,SRR5202637
